745		B		29720		2098
746		P		29880		2912
747		B		29800		2139
748		B		29840		2283
749		P		30000		2919
750		B		29920		2018
751		B		29960		2100
752		P		30120		5976
753		B		30040		1789
754		B		30080		1844
755		I		30240		6030
756		B		30160		1273
757		B		30200		1186
758		P		30360		1906
759		B		30280		1380
760		B		30320		1421
761		P		30480		1908
762		B		30400		1356
763		B		30440		1418
764		P		30600		1711
765		B		30520		1308
766		B		30560		1322
767		I		30720		6102
768		B		30640		953
769		B		30680		1024
770		P		30840		1979
771		B		30760		1189
772		B		30800		1321
773		P		30960		1714
774		B		30880		1247
775		B		30920		1280
776		P		31080		1657
777		B		31000		1215
778		B		31040		1279
779		I		31200		5995
780		B		31120		951
781		B		31160		1076
782		P		31320		1700
783		B		31240		1261
784		B		31280		1253
785		P		31440		1741
786		B		31360		1175
787		B		31400		1211
788		P		31560		1939
789		B		31480		1256
790		B		31520		1328
791		I		31680		5985
792		B		31600		991
793		B		31640		976
794		P		31800		1649
795		B		31720		1309
796		B		31760		1402
797		P		31920		1608
798		B		31840		1173
799		B		31880		1181
800		P		32040		1450
801		B		31960		1101
802		B		32000		1134
803		I		32160		5882
804		B		32080		887
805		B		32120		889
806		P		32280		1563
807		B		32200		1176
808		B		32240		1225
809		P		32400		1458
810		B		32320		1084
811		B		32360		1202
812		P		32520		6363
813		B		32440		1414
814		B		32480		1545
815		I		32640		6044
816		B		32560		2766
817		B		32600		2699
818		P		32760		3175
819		B		32680		2374
820		B		32720		2378
821		P		32880		3009
822		B		32800		2452
823		B		32840		2332
824		P		33000		2959
825		B		32920		2117
826		B		32960		1909
827		I		33120		6162
828		B		33040		1619
829		B		33080		1629
830		P		33240		2846
831		B		33160		1695
832		B		33200		1693
833		P		33360		2831
834		B		33280		1767
835		B		33320		1826
836		P		33480		2960
837		B		33400		2322
838		B		33440		2414
839		I		33600		6022
840		B		33520		2161
841		B		33560		2246
842		P		33720		3310
843		B		33640		2309
844		B		33680		2543
845		P		33840		2961
846		B		33760		2563
847		B		33800		2537
848		P		33960		3485
849		B		33880		2594
850		B		33920		2686
851		I		34080		5745
852		B		34000		2356
853		B		34040		2301
854		P		34200		3645
855		B		34120		2539
856		B		34160		2573
857		P		34320		3010
858		B		34240		2307
859		B		34280		2276
860		P		34440		2758
861		B		34360		2184
862		B		34400		2173
863		I		34560		5810
864		B		34480		2166
865		B		34520		2196
866		P		34680		3532
867		B		34600		2661
868		B		34640		2768
869		P		34800		3301
870		B		34720		2498
871		B		34760		2427
872		P		34920		3046
873		B		34840		2269
874		B		34880		2288
875		I		35040		5490
876		B		34960		2686
877		B		35000		2778
878		P		35160		3620
879		B		35080		2595
880		B		35120		2632
881		P		35280		3433
882		B		35200		2239
883		B		35240		2127
884		P		35400		2760
885		B		35320		1967
886		B		35360		1818
887		I		35520		5696
888		B		35440		1543
889		B		35480		1377
890		P		35640		2412
891		B		35560		1569
892		B		35600		1452
893		P		35760		2127
894		B		35680		1244
895		B		35720		1325
896		P		35880		1661
897		B		35800		1144
898		B		35840		1337
899		I		36000		5689
900		B		35920		1048
901		B		35960		1072
902		P		36120		2523
903		B		36040		1313
904		B		36080		1394
905		P		36240		2337
906		B		36160		1454
907		B		36200		1484
908		P		36360		1688
909		B		36280		1172
910		B		36320		1272
911		I		36480		5635
912		B		36400		1253
913		B		36440		1157
914		P		36600		2201
915		B		36520		1525
916		B		36560		1587
917		P		36720		2629
918		B		36640		1834
919		B		36680		1862
920		P		36840		3559
921		B		36760		2393
922		B		36800		2331
923		I		36960		5446
924		B		36880		2323
