1068		B		42640		602
1069		B		42680		591
1070		P		42840		849
1071		B		42760		546
1072		B		42800		549
1073		P		42960		848
1074		B		42880		499
1075		B		42920		520
1076		P		43080		695
1077		B		43000		566
1078		B		43040		445
1079		I		43200		1108
1080		B		43120		438
1081		B		43160		367
1082		P		43320		512
1083		B		43240		343
1084		B		43280		352
1085		P		43440		469
1086		B		43360		283
1087		B		43400		298
1088		P		43560		459
1089		B		43480		295
1090		B		43520		274
1091		I		43680		1036
1092		B		43600		335
1093		B		43640		258
1094		P		43800		468
1095		B		43720		286
1096		B		43760		257
1097		P		43920		317
1098		B		43840		252
1099		B		43880		228
1100		P		44040		368
1101		B		43960		242
1102		B		44000		241
1103		I		44160		918
1104		B		44080		232
1105		B		44120		212
1106		P		44280		512
1107		B		44200		292
1108		B		44240		277
1109		P		44400		464
1110		B		44320		304
1111		B		44360		283
1112		P		44520		354
1113		B		44440		194
1114		B		44480		237
1115		I		44640		915
1116		B		44560		242
1117		B		44600		267
1118		P		44760		428
1119		B		44680		193
1120		B		44720		234
1121		P		44880		407
1122		B		44800		177
1123		B		44840		228
1124		P		45000		590
1125		B		44920		285
1126		B		44960		287
1127		I		45120		939
1128		B		45040		306
1129		B		45080		290
1130		P		45240		395
1131		B		45160		230
1132		B		45200		218
1133		P		45360		501
1134		B		45280		271
1135		B		45320		262
1136		P		45480		690
1137		B		45400		306
1138		B		45440		317
1139		I		45600		1028
1140		B		45520		389
1141		B		45560		315
1142		P		45720		698
1143		B		45640		345
1144		B		45680		397
1145		P		45840		794
1146		B		45760		365
1147		B		45800		423
1148		P		45960		1091
1149		B		45880		488
1150		B		45920		495
1151		I		46080		1817
1152		B		46000		475
1153		B		46040		650
1154		P		46200		1219
1155		B		46120		737
1156		B		46160		760
1157		P		46320		1114
1158		B		46240		751
1159		B		46280		726
1160		P		46440		963
1161		B		46360		679
1162		B		46400		680
1163		I		46560		1693
1164		B		46480		634
1165		B		46520		588
1166		P		46680		992
1167		B		46600		615
1168		B		46640		648
1169		P		46800		853
1170		B		46720		569
1171		B		46760		582
1172		P		46920		1081
1173		B		46840		651
1174		B		46880		629
1175		I		47040		1552
1176		B		46960		526
1177		B		47000		535
1178		P		47160		803
1179		B		47080		514
1180		B		47120		530
1181		P		47280		762
1182		B		47200		522
1183		B		47240		494
1184		P		47400		736
1185		B		47320		485
1186		B		47360		506
1187		I		47520		1449
1188		B		47440		434
1189		B		47480		483
1190		P		47640		702
1191		B		47560		510
1192		B		47600		586
1193		P		47760		872
1194		B		47680		525
1195		B		47720		506
1196		P		47880		631
1197		B		47800		418
1198		B		47840		482
1199		I		48000		1078
1200		B		47920		360
1201		B		47960		343
1202		P		48120		417
1203		B		48040		265
1204		B		48080		313
1205		P		48240		455
1206		B		48160		252
1207		B		48200		299
1208		P		48360		399
1209		B		48280		274
1210		B		48320		241
1211		I		48480		979
1212		B		48400		250
1213		B		48440		276
1214		P		48600		377
1215		B		48520		251
1216		B		48560		246
1217		P		48720		366
1218		B		48640		252
1219		B		48680		246
1220		P		48840		444
1221		B		48760		238
1222		B		48800		271
1223		I		48960		877
1224		B		48880		207
1225		B		48920		287
1226		P		49080		354
1227		B		49000		244
1228		B		49040		285
1229		P		49200		384
1230		B		49120		241
1231		B		49160		228
1232		P		49320		362
1233		B		49240		221
1234		B		49280		200
1235		I		49440		932
1236		B		49360		256
1237		B		49400		209
1238		P		49560		458
1239		B		49480		255
1240		B		49520		280
1241		P		49680		445
1242		B		49600		223
1243		B		49640		286
1244		P		49800		511
1245		B		49720		270
1246		B		49760		248
1247		I		49920		963
1248		B		49840		222
1249		B		49880		316
1250		P		50040		527
1251		B		49960		296
1252		B		50000		258
1253		P		50160		601
1254		B		50080		286
1255		B		50120		333
1256		P		50280		627
1257		B		50200		285
1258		B		50240		281
1259		I		50400		1041
1260		B		50320		317
1261		B		50360		295
1262		P		50520		703
1263		B		50440		344
1264		B		50480		329
1265		P		50640		772
1266		B		50560		417
1267		B		50600		369
1268		P		50760		1042
1269		B		50680		439
1270		B		50720		464
1271		I		50880		1799
1272		B		50800		583
1273		B		50840		626
1274		P		51000		1236
1275		B		50920		752
1276		B		50960		723
1277		P		51120		1115
1278		B		51040		728
1279		B		51080		734
1280		P		51240		1015
1281		B		51160		693
1282		B		51200		685
1283		I		51360		1667
1284		B		51280		710
1285		B		51320		615
1286		P		51480		1012
1287		B		51400		555
1288		B		51440		570
1289		P		51600		957
1290		B		51520		547
1291		B		51560		565
1292		P		51720		1063
1293		B		51640		614
1294		B		51680		626
1295		I		51840		1606
1296		B		51760		539
1297		B		51800		522
1298		P		51960		879
1299		B		51880		579
1300		B		51920		587
1301		P		52080		820
1302		B		52000		502
1303		B		52040		513
1304		P		52200		842
1305		B		52120		500
1306		B		52160		479
1307		I		52320		1535
1308		B		52240		507
1309		B		52280		466
1310		P		52440		718
1311		B		52360		472
1312		B		52400		450
1313		P		52560		736
1314		B		52480		479
1315		B		52520		487
1316		P		52680		615
1317		B		52600		396
1318		B		52640		396
1319		I		52800		1101
1320		B		52720		368
1321		B		52760		362
1322		P		52920		451
1323		B		52840		283
1324		B		52880		324
1325		P		53040		477
1326		B		52960		290
1327		B		53000		275
1328		P		53160		418
1329		B		53080		278
1330		B		53120		258
1331		I		53280		1012
1332		B		53200		241
1333		B		53240		224
1334		P		53400		468
1335		B		53320		247
1336		B		53360		275
1337		P		53520		431
1338		B		53440		224
1339		B		53480		269
1340		P		53640		321
1341		B		53560		228
1342		B		53600		240
1343		I		53760		930
1344		B		53680		263
1345		B		53720		297
1346		P		53880		424
1347		B		53800		241
1348		B		53840		230
1349		P		54000		419
1350		B		53920		194
1351		B		53960		235
1352		P		54120		498
1353		B		54040		241
1354		B		54080		241
1355		I		54240		1017
1356		B		54160		265
1357		B		54200		245
1358		P		54360		499
1359		B		54280		289
1360		B		54320		238
1361		P		54480		473
1362		B		54400		222
1363		B		54440		206
1364		P		54600		462
1365		B		54520		258
1366		B		54560		255
1367		I		54720		989
1368		B		54640		327
1369		B		54680		331
1370		P		54840		619
1371		B		54760		268
1372		B		54800		280
1373		P		54960		647
1374		B		54880		289
1375		B		54920		312
1376		P		55080		611
1377		B		55000		311
1378		B		55040		297
1379		I		55200		1091
1380		B		55120		376
1381		B		55160		346
1382		P		55320		707
1383		B		55240		350
1384		B		55280		355
1385		P		55440		754
1386		B		55360		338
1387		B		55400		366
1388		P		55560		1115
1389		B		55480		451
1390		B		55520		520
1391		I		55680		1720
1392		B		55600		555
1393		B		55640		591
1394		P		55800		1119
1395		B		55720		701
1396		B		55760		821
1397		P		55920		1164
1398		B		55840		731
1399		B		55880		752
1400		P		56040		1029
1401		B		55960		697
1402		B		56000		720
1403		I		56160		1679
1404		B		56080		678
1405		B		56120		608
1406		P		56280		981
1407		B		56200		639
1408		B		56240		715
1409		P		56400		1045
1410		B		56320		617
1411		B		56360		610
1412		P		56520		1071
1413		B		56440		621
1414		B		56480		641
1415		I		56640		1593
1416		B		56560		561
1417		B		56600		485
1418		P		56760		819
1419		B		56680		529
1420		B		56720		534
1421		P		56880		735
1422		B		56800		541
1423		B		56840		472
1424		P		57000		790
1425		B		56920		541
1426		B		56960		492
1427		I		57120		1496
1428		B		57040		546
1429		B		57080		529
1430		P		57240		674
1431		B		57160		554
1432		B		57200		578
1433		P		57360		767
1434		B		57280		576
1435		B		57320		564
1436		P		57480		762
1437		B		57400		434
1438		B		57440		439
1439		I		57600		1057
1440		B		57520		362
1441		B		57560		342
1442		P		57720		577
1443		B		57640		296
1444		B		57680		343
1445		P		57840		546
1446		B		57760		296
1447		B		57800		301
1448		P		57960		448
1449		B		57880		300
1450		B		57920		300
1451		I		58080		920
1452		B		58000		269
1453		B		58040		289
1454		P		58200		363
1455		B		58120		210
1456		B		58160		263
1457		P		58320		393
1458		B		58240		195
1459		B		58280		235
1460		P		58440		503
1461		B		58360		243
1462		B		58400		293
1463		I		58560		896
1464		B		58480		239
1465		B		58520		236
1466		P		58680		428
1467		B		58600		227
1468		B		58640		219
1469		P		58800		438
1470		B		58720		217
